subID	Trial	Reward	Reward.Nom	Beta	Time	RT	Max	Mean	Stddev	Plaus	FC5	FC3	FC1	C5	C3	C1	CP5	CP3	CP1
18	39	2.16	med	-3.702677176	8.75058	0.281	0.19738	0.02269	0.03967	0.577777778	-3.912023005	-3.863232841	-4.342805922	-3.123565645	-3.912023005	-4.199705078	-2.95651156	-3.540459449	-3.473768074
18	40	0	noReward	-3.742282675	8.92495	0.241	0.12679	0.01444	0.03085	0.577777778	-4.017383521	-4.017383521	-4.268697949	-3.611918413	-3.912023005	-4.017383521	-3.123565645	-3.442019376	-3.270169119
18	41	3.44	high	-3.783221932	9.09931	0.204	0.14842	0.01547	0.03361	0.577777778	-3.9633163	-3.9633163	-4.509860006	-3.381394754	-4.017383521	-3.9633163	-2.975929646	-3.411247718	-3.863232841
18	42	1.84	low	-3.480922212	9.27445	0.212	0.21627	0.02888	0.05222	0.577777778	-3.688879454	-3.688879454	-4.074541935	-3.194183212	-3.506557897	-3.912023005	-2.95651156	-3.036554268	-3.270169119
18	43	1.96	low	-3.451292524	9.73921	0.252	0.27826	0.03088	0.06191	0.577777778	-3.729701449	-3.863232841	-4.135166557	-2.975929646	-3.649658741	-3.9633163	-2.733368009	-2.864704011	-3.146555163
18	44	0.08	veryLow	-3.431993552	9.9153	0.316	0.21406	0.02443	0.04073	0.577777778	-3.729701449	-3.772261063	-3.9633163	-3.244193633	-3.540459449	-3.688879454	-2.937463365	-2.995732274	-3.015934981
18	45	3.76	high	-3.764710882	10.09148	0.386	0.49565	0.02606	0.07259	0.577777778	-4.017383521	-4.074541935	-4.342805922	-3.411247718	-4.017383521	-4.199705078	-3.015934981	-3.296837366	-3.506557897
18	46	3.4	high	-3.65694602	10.2646	0.273	0.59197	0.07484	0.14601	0.577777778	-4.017383521	-4.135166557	-4.017383521	-3.296837366	-3.9633163	-3.649658741	-3.146555163	-3.442019376	-3.244193633
18	47	2.6	med	-3.656075976	10.43848	0.206	0.13941	0.01839	0.02902	0.577777778	-3.649658741	-3.816712826	-4.342805922	-3.506557897	-3.816712826	-4.074541935	-3.101092789	-3.352407217	-3.244193633
18	48	0	noReward	-3.757170398	10.61603	0.358	0.26328	0.01739	0.04525	0.577777778	-4.074541935	-4.135166557	-4.342805922	-3.442019376	-3.816712826	-4.135166557	-2.995732274	-3.296837366	-3.575550769
18	49	4.6	veryHigh	-3.783769457	10.78875	0.22	0.16211	0.01375	0.03361	0.577777778	-4.135166557	-4.199705078	-4.074541935	-3.296837366	-4.017383521	-4.268697949	-3.079113882	-3.442019376	-3.540459449
18	50	0	noReward	-3.505504628	10.96383	0.227	0.11923	0.01275	0.02463	0.577777778	-3.816712826	-3.863232841	-4.268697949	-3.146555163	-3.473768074	-4.017383521	-2.70306266	-3.015934981	-3.244193633
18	51	1.32	low	-3.405423749	11.1394	0.258	0.09373	0.01142	0.01866	0.577777778	-3.912023005	-3.9633163	-3.9633163	-3.270169119	-3.296837366	-3.729701449	-2.617295838	-2.900422094	-2.995732274
18	52	2.8	med	-3.686902475	11.31483	0.28399	0.16343	0.01807	0.03578	0.577777778	-4.017383521	-4.135166557	-4.017383521	-3.540459449	-3.688879454	-4.017383521	-3.194183212	-3.352407217	-3.218875825
18	53	1.64	low	-3.715812836	11.48901	0.234	0.12514	0.01251	0.02811	0.577777778	-3.772261063	-3.816712826	-4.342805922	-3.244193633	-3.863232841	-4.199705078	-3.015934981	-3.575550769	-3.611918413
18	54	0	noReward	-3.671290486	11.66416	0.244	0.15332	0.01965	0.03575	0.577777778	-3.863232841	-3.912023005	-4.342805922	-3.729701449	-3.863232841	-3.912023005	-2.847312268	-3.218875825	-3.352407217
18	55	0	noReward	-3.216710065	11.83988	0.28499	0.2441	0.02892	0.05202	0.577777778	-3.540459449	-3.575550769	-4.135166557	-2.95651156	-3.146555163	-3.772261063	-2.189256408	-2.577021939	-3.057607677
18	56	2.32	med	-3.793769271	12.01488	0.28499	0.13298	0.0196	0.02826	0.577777778	-3.9633163	-3.9633163	-4.342805922	-3.506557897	-4.074541935	-4.199705078	-2.937463365	-3.506557897	-3.649658741
18	57	0.64	veryLow	-3.617985561	12.18893	0.226	0.13001	0.01255	0.02778	0.577777778	-4.135166557	-4.199705078	-4.074541935	-3.015934981	-3.772261063	-3.9633163	-2.780620894	-3.146555163	-3.473768074
18	58	2.68	med	-3.359621949	12.36428	0.247	0.10959	0.01025	0.02324	0.577777778	-3.688879454	-3.688879454	-4.017383521	-2.937463365	-3.575550769	-3.729701449	-2.718100537	-2.864704011	-3.015934981
18	59	0.32	veryLow	-3.549298228	12.53911	0.238	0.13692	0.01327	0.03327	0.577777778	-3.912023005	-3.816712826	-4.199705078	-3.101092789	-3.506557897	-4.017383521	-2.764620553	-3.381394754	-3.244193633
18	60	3.32	high	-3.573125038	12.71433	0.249	0.16593	0.02074	0.03682	0.577777778	-4.135166557	-4.074541935	-4.017383521	-2.796881415	-3.649658741	-4.135166557	-2.882403588	-3.170085661	-3.296837366
18	61	1.44	low	-3.567454856	12.88895	0.226	0.09412	0.01342	0.02137	0.577777778	-3.912023005	-3.9633163	-4.199705078	-3.324236341	-3.729701449	-3.772261063	-2.501036032	-3.352407217	-3.352407217
18	62	4.8	veryHigh	-3.545213079	13.06418	0.24	0.18439	0.0275	0.04028	0.577777778	-3.772261063	-3.912023005	-4.074541935	-3.506557897	-3.575550769	-3.772261063	-2.995732274	-3.079113882	-3.218875825
18	63	0	noReward	-3.514186341	13.23971	0.273	0.12193	0.01516	0.02226	0.577777778	-3.9633163	-4.135166557	-3.912023005	-3.036554268	-3.506557897	-3.772261063	-2.733368009	-3.244193633	-3.324236341
18	64	0	noReward	-3.746073884	13.41445	0.254	0.11015	0.0089	0.02186	0.577777778	-3.912023005	-3.912023005	-4.199705078	-3.506557897	-3.9633163	-4.135166557	-3.170085661	-3.473768074	-3.442019376
18	65	0	noReward	-3.675023632	13.59028	0.303	0.21532	0.02437	0.04138	0.577777778	-3.9633163	-4.017383521	-4.342805922	-3.146555163	-3.506557897	-4.074541935	-3.057607677	-3.194183212	-3.772261063
18	66	1.52	low	-3.687534044	13.76428	0.243	0.16978	0.02266	0.03882	0.577777778	-4.017383521	-4.074541935	-4.199705078	-3.270169119	-3.816712826	-4.268697949	-2.718100537	-3.411247718	-3.411247718
18	67	3.2	high	-3.883880057	13.93995	0.28299	0.10113	0.00783	0.01678	0.577777778	-4.422848629	-4.422848629	-4.268697949	-3.611918413	-3.912023005	-4.199705078	-3.324236341	-3.381394754	-3.411247718
18	68	4.56	veryHigh	-3.674448605	14.11425	0.24	0.11756	0.01989	0.02735	0.577777778	-4.135166557	-4.135166557	-4.268697949	-3.146555163	-3.816712826	-4.017383521	-2.882403588	-3.194183212	-3.473768074
18	69	3.8	high	-3.765680521	14.29051	0.315	0.41611	0.03167	0.07802	0.577777778	-3.9633163	-4.074541935	-4.509860006	-3.540459449	-3.863232841	-4.135166557	-3.079113882	-3.506557897	-3.218875825
18	70	2.96	med	-3.693194411	14.46358	0.2	0.13509	0.01521	0.0287	0.577777778	-3.9633163	-4.017383521	-4.422848629	-3.123565645	-3.772261063	-4.199705078	-2.353878387	-3.473768074	-3.912023005
18	71	3.88	high	-3.548903714	14.63818	0.174	0.13245	0.02215	0.03285	0.577777778	-3.9633163	-4.017383521	-4.268697949	-2.995732274	-3.772261063	-3.863232841	-2.688247574	-3.101092789	-3.270169119
18	72	4.24	veryHigh	-3.817127406	14.81473	0.266	0.12898	0.01936	0.02751	0.577777778	-4.017383521	-4.135166557	-4.422848629	-3.411247718	-4.017383521	-4.268697949	-3.101092789	-3.506557897	-3.473768074
18	73	2.84	med	-3.606443475	14.98871	0.205	0.36668	0.04219	0.08133	0.577777778	-3.9633163	-4.135166557	-4.135166557	-3.411247718	-3.649658741	-3.912023005	-2.453407983	-3.324236341	-3.473768074
18	74	1.56	low	-3.571448229	15.16365	0.201	0.1465	0.02658	0.03973	0.577777778	-4.074541935	-4.135166557	-4.135166557	-3.506557897	-3.473768074	-4.074541935	-2.385966702	-2.975929646	-3.381394754
18	75	0	noReward	-3.775434369	15.33951	0.254	0.06565	0.01239	0.01396	0.577777778	-4.017383521	-4.199705078	-4.422848629	-3.296837366	-3.912023005	-4.342805922	-2.95651156	-3.324236341	-3.506557897
18	76	0	noReward	-3.656810444	15.51535	0.302	0.46614	0.04552	0.08506	0.577777778	-3.912023005	-4.074541935	-4.268697949	-3.473768074	-3.688879454	-4.074541935	-2.900422094	-3.194183212	-3.324236341
18	77	0.4	veryLow	-3.575169134	15.68833	0.179	0.09636	0.01438	0.01986	0.577777778	-3.912023005	-4.017383521	-4.074541935	-3.101092789	-3.506557897	-3.9633163	-3.079113882	-3.352407217	-3.170085661
18	78	0	noReward	-3.724255696	15.8645	0.249	0.12032	0.01968	0.02658	0.577777778	-4.074541935	-4.199705078	-4.199705078	-3.296837366	-3.912023005	-4.074541935	-2.813410717	-3.473768074	-3.473768074
18	79	0	noReward	-3.673164258	16.04015	0.28799	0.2481	0.02712	0.04544	0.577777778	-3.772261063	-3.863232841	-4.268697949	-3.296837366	-3.863232841	-4.017383521	-3.123565645	-3.442019376	-3.411247718
18	80	0.04	veryLow	-3.731840428	16.2153	0.296	0.32564	0.02785	0.05633	0.577777778	-4.017383521	-4.074541935	-4.422848629	-3.575550769	-3.816712826	-4.017383521	-3.036554268	-3.244193633	-3.381394754
18	81	0	noReward	-3.533147348	16.38864	0.196	0.247	0.03243	0.0551	0.577777778	-3.863232841	-3.912023005	-3.912023005	-3.101092789	-3.772261063	-3.729701449	-2.95651156	-3.170085661	-3.381394754
18	82	4.36	veryHigh	-3.589568371	16.56393	0.212	0.09813	0.02171	0.02057	0.577777778	-3.688879454	-3.816712826	-4.268697949	-3.244193633	-3.772261063	-3.863232841	-3.015934981	-3.194183212	-3.442019376
18	83	4.72	veryHigh	-3.712719497	16.73953	0.249	0.24009	0.03548	0.04932	0.577777778	-4.017383521	-4.199705078	-4.268697949	-3.442019376	-3.816712826	-3.863232841	-2.975929646	-3.324236341	-3.506557897
18	84	0.8	veryLow	-3.603622789	16.91403	0.218	0.13445	0.02612	0.02822	0.577777778	-3.863232841	-3.912023005	-4.509860006	-3.170085661	-3.729701449	-4.074541935	-2.780620894	-2.918771232	-3.473768074
18	85	0	noReward	-3.489975485	17.39066	0.336	0.20557	0.02628	0.04433	0.577777778	-3.575550769	-3.649658741	-3.9633163	-3.036554268	-3.611918413	-3.816712826	-2.918771232	-3.296837366	-3.540459449
18	86	1.4	low	-3.660872173	17.56486	0.28799	0.43663	0.04993	0.08978	0.577777778	-4.017383521	-4.074541935	-3.9633163	-3.270169119	-3.9633163	-3.912023005	-2.882403588	-3.324236341	-3.540459449
18	87	0	noReward	-3.512598187	17.73995	0.29199	0.20151	0.0267	0.03907	0.577777778	-3.772261063	-3.772261063	-4.605170186	-3.057607677	-3.575550769	-3.772261063	-2.718100537	-3.015934981	-3.324236341
18	88	3.64	high	-3.780096502	17.91495	0.29099	0.41172	0.05716	0.0998	0.577777778	-4.199705078	-4.342805922	-4.268697949	-3.324236341	-3.772261063	-4.199705078	-2.95651156	-3.575550769	-3.381394754
18	89	0	noReward	-3.501320157	18.08901	0.234	0.14008	0.02146	0.02752	0.577777778	-3.688879454	-3.688879454	-4.342805922	-2.796881415	-3.575550769	-3.863232841	-2.830217835	-3.218875825	-3.506557897
18	90	1.88	low	-3.555923242	18.2645	0.264	0.14488	0.02332	0.02692	0.577777778	-3.649658741	-3.729701449	-4.268697949	-2.918771232	-3.611918413	-4.268697949	-2.900422094	-3.244193633	-3.411247718
18	91	3.04	high	-3.562565721	18.43915	0.241	0.14538	0.02684	0.0339	0.577777778	-3.863232841	-3.772261063	-4.074541935	-3.123565645	-3.611918413	-3.9633163	-2.918771232	-3.324236341	-3.411247718
18	92	0	noReward	-3.650125757	18.61499	0.294	0.70684	0.0597	0.13159	0.577777778	-3.688879454	-3.816712826	-4.268697949	-3.146555163	-3.863232841	-4.017383521	-2.995732274	-3.442019376	-3.611918413
18	93	4.08	veryHigh	-3.87777287	18.78931	0.249	0.14178	0.0217	0.02762	0.577777778	-4.074541935	-4.199705078	-4.268697949	-3.270169119	-4.268697949	-4.268697949	-3.244193633	-3.575550769	-3.729701449
18	94	1.72	low	-3.704322222	18.96395	0.228	0.16067	0.02653	0.03368	0.577777778	-4.017383521	-4.074541935	-4.135166557	-3.244193633	-3.912023005	-4.268697949	-3.146555163	-3.270169119	-3.270169119
18	95	0.24	veryLow	-3.600216323	19.13995	0.28699	0.21419	0.02747	0.04391	0.577777778	-3.611918413	-3.688879454	-4.199705078	-2.95651156	-3.772261063	-3.772261063	-3.244193633	-3.506557897	-3.649658741
18	96	2.92	med	-3.900460564	19.31373	0.213	0.41165	0.04923	0.08618	0.577777778	-4.074541935	-4.135166557	-4.509860006	-3.411247718	-4.199705078	-4.422848629	-3.296837366	-3.442019376	-3.611918413
18	97	2.72	med	-3.660179444	19.49008	0.294	0.17296	0.02852	0.03547	0.577777778	-3.816712826	-3.816712826	-4.710530702	-3.123565645	-3.772261063	-3.863232841	-3.270169119	-3.324236341	-3.244193633
18	98	4.48	veryHigh	-3.740823563	19.66513	0.295	0.14898	0.02482	0.03425	0.577777778	-4.135166557	-4.342805922	-4.422848629	-3.324236341	-3.912023005	-3.9633163	-2.995732274	-3.218875825	-3.352407217
18	99	3.96	high	-3.854557171	19.83886	0.22	0.23569	0.04057	0.05423	0.577777778	-4.135166557	-4.135166557	-4.422848629	-3.218875825	-4.135166557	-4.342805922	-3.352407217	-3.506557897	-3.442019376
18	100	0	noReward	-3.450318518	20.01486	0.279	0.54488	0.08125	0.13834	0.577777778	-3.772261063	-3.863232841	-3.912023005	-2.937463365	-3.575550769	-4.017383521	-2.603690186	-3.101092789	-3.270169119
18	101	3.72	high	-3.608466616	20.18866	0.206	0.14187	0.02096	0.02857	0.577777778	-3.729701449	-3.688879454	-3.9633163	-3.057607677	-3.688879454	-4.017383521	-3.101092789	-3.540459449	-3.688879454
18	102	0.92	veryLow	-3.603313628	20.36515	0.295	0.31567	0.03648	0.05771	0.577777778	-3.816712826	-3.816712826	-4.268697949	-3.218875825	-3.688879454	-3.912023005	-2.995732274	-3.270169119	-3.442019376
18	103	4.04	veryHigh	-3.740784681	20.53908	0.231	0.16378	0.02642	0.03371	0.577777778	-3.729701449	-3.912023005	-4.268697949	-3.270169119	-3.9633163	-4.017383521	-3.244193633	-3.649658741	-3.611918413
18	104	0.28	veryLow	-3.654247122	20.71455	0.258	0.20538	0.02953	0.04076	0.577777778	-3.9633163	-4.017383521	-4.342805922	-3.324236341	-3.816712826	-3.863232841	-2.796881415	-3.352407217	-3.411247718
18	105	0.84	veryLow	-3.945937678	20.88871	0.208	0.11724	0.02214	0.02698	0.577777778	-4.135166557	-4.199705078	-4.605170186	-3.473768074	-4.268697949	-4.199705078	-3.170085661	-3.688879454	-3.772261063
18	106	2.04	med	-3.684282456	21.06435	0.246	0.47198	0.04978	0.10104	0.577777778	-3.912023005	-4.017383521	-4.268697949	-2.900422094	-3.863232841	-4.074541935	-2.918771232	-3.473768074	-3.729701449
18	107	0	noReward	-3.365524598	21.23966	0.263	0.14285	0.01477	0.0302	0.577777778	-3.649658741	-3.816712826	-4.605170186	-2.70306266	-3.506557897	-3.863232841	-1.845160246	-2.975929646	-3.324236341
18	108	0	noReward	-3.739558407	21.41401	0.225	0.17197	0.01495	0.03538	0.577777778	-3.688879454	-3.688879454	-4.710530702	-3.036554268	-3.863232841	-4.342805922	-3.079113882	-3.473768074	-3.772261063
18	109	2.52	med	-3.351037048	21.5898	0.27	0.08396	0.01071	0.01907	0.577777778	-3.381394754	-3.473768074	-4.074541935	-2.830217835	-3.352407217	-4.017383521	-2.26336438	-3.442019376	-3.324236341
18	110	1.6	low	-3.525207433	21.76413	0.23	0.38915	0.04461	0.08491	0.577777778	-3.816712826	-3.816712826	-4.135166557	-3.057607677	-3.442019376	-3.863232841	-2.918771232	-3.101092789	-3.575550769
18	111	0	noReward	-3.74657625	21.93958	0.256	0.12056	0.00998	0.02276	0.577777778	-3.9633163	-4.017383521	-4.268697949	-3.270169119	-3.912023005	-3.912023005	-3.352407217	-3.411247718	-3.611918413
18	112	3.16	high	-3.593827427	22.11456	0.255	0.11342	0.01072	0.02445	0.577777778	-3.816712826	-3.863232841	-4.017383521	-3.296837366	-3.729701449	-3.863232841	-3.079113882	-3.381394754	-3.296837366
18	113	2.44	med	-3.698017257	22.28865	0.198	0.17283	0.01648	0.03815	0.577777778	-4.074541935	-3.9633163	-4.074541935	-3.296837366	-3.9633163	-3.912023005	-3.296837366	-3.506557897	-3.194183212
18	114	0.48	veryLow	-3.395943021	22.4644	0.243	0.2413	0.02417	0.05141	0.577777778	-3.688879454	-3.772261063	-4.199705078	-2.617295838	-3.381394754	-3.540459449	-2.900422094	-3.218875825	-3.244193633
18	115	4.52	veryHigh	-3.572846532	22.6396	0.255	0.21635	0.02542	0.05229	0.577777778	-3.863232841	-3.816712826	-4.199705078	-3.015934981	-3.729701449	-3.9633163	-2.995732274	-3.218875825	-3.352407217
18	116	1.28	low	-3.447058806	22.81428	0.237	0.13458	0.01424	0.0321	0.577777778	-3.688879454	-3.816712826	-4.268697949	-2.645075402	-3.473768074	-3.912023005	-2.525728644	-3.218875825	-3.473768074
18	117	0	noReward	-3.985236676	22.98881	0.208	0.14469	0.01714	0.03705	0.577777778	-4.342805922	-4.509860006	-4.509860006	-3.324236341	-4.074541935	-4.342805922	-3.170085661	-3.729701449	-3.863232841
18	118	0	noReward	-3.543168116	23.16338	0.179	0.16772	0.01659	0.03556	0.577777778	-3.729701449	-3.772261063	-4.199705078	-2.995732274	-3.816712826	-4.135166557	-2.385966702	-3.411247718	-3.442019376
18	119	2.64	med	-3.628387299	23.34118	0.35	0.54249	0.0548	0.12214	0.577777778	-3.912023005	-4.074541935	-4.268697949	-3.079113882	-3.772261063	-4.135166557	-2.975929646	-3.218875825	-3.218875825
18	120	0	noReward	-3.458282987	23.51511	0.28399	0.27685	0.02273	0.05217	0.577777778	-3.506557897	-3.649658741	-4.135166557	-2.830217835	-3.649658741	-4.017383521	-2.764620553	-3.218875825	-3.352407217
18	121	1.68	low	-3.644899004	23.69055	0.308	0.0993	0.00867	0.01879	0.577777778	-4.017383521	-3.9633163	-4.074541935	-2.813410717	-3.863232841	-3.9633163	-2.95651156	-3.611918413	-3.540459449
18	122	0	noReward	-3.77802588	23.86361	0.192	0.17414	0.02395	0.04246	0.577777778	-4.017383521	-3.9633163	-4.268697949	-3.146555163	-4.017383521	-4.074541935	-3.324236341	-3.649658741	-3.540459449
18	123	3.6	high	-3.600118589	24.0407	0.317	0.08833	0.00707	0.01814	0.577777778	-3.772261063	-3.863232841	-4.422848629	-2.995732274	-3.772261063	-3.912023005	-2.918771232	-3.270169119	-3.473768074
18	124	0.68	veryLow	-3.39724922	24.2156	0.31	0.30104	0.02809	0.05978	0.577777778	-3.729701449	-3.863232841	-3.772261063	-2.748872196	-3.649658741	-4.017383521	-2.253794929	-3.270169119	-3.270169119
18	125	4.76	veryHigh	-3.434734342	24.38848	0.183	0.07496	0.00909	0.01742	0.577777778	-3.729701449	-3.729701449	-4.135166557	-2.688247574	-3.575550769	-3.863232841	-2.830217835	-3.036554268	-3.324236341
18	126	4.68	veryHigh	-3.721953982	24.56361	0.191	0.11922	0.01632	0.02814	0.577777778	-4.017383521	-4.199705078	-4.135166557	-3.411247718	-3.9633163	-3.9633163	-3.146555163	-3.442019376	-3.218875825
18	127	0.36	veryLow	-3.562818555	24.90048	0.261	0.53047	0.05595	0.10918	0.577777778	-3.772261063	-3.772261063	-4.074541935	-3.244193633	-3.863232841	-3.772261063	-2.796881415	-3.194183212	-3.575550769
18	128	2.2	med	-3.558213809	25.07631	0.31	0.51838	0.06286	0.10997	0.577777778	-3.912023005	-3.912023005	-3.912023005	-3.146555163	-3.816712826	-3.611918413	-2.796881415	-3.473768074	-3.442019376
18	129	0	noReward	-3.68674001	25.2498	0.217	0.3712	0.04556	0.07854	0.577777778	-3.816712826	-3.863232841	-4.342805922	-3.079113882	-3.772261063	-4.199705078	-2.995732274	-3.381394754	-3.729701449
18	130	4.44	veryHigh	-3.598094329	25.4241	0.177	0.08977	0.02462	0.02432	0.577777778	-3.863232841	-3.816712826	-4.422848629	-2.830217835	-3.816712826	-3.9633163	-2.847312268	-3.411247718	-3.411247718
18	131	4.88	veryHigh	-3.6983223	25.60218	0.358	0.36449	0.04334	0.07649	0.577777778	-3.729701449	-3.912023005	-4.509860006	-3.123565645	-3.9633163	-3.912023005	-3.015934981	-3.611918413	-3.506557897
18	132	0	noReward	-3.720611309	25.77625	0.303	0.21385	0.03115	0.04508	0.577777778	-4.199705078	-4.342805922	-4.342805922	-3.381394754	-3.912023005	-3.912023005	-2.563949857	-3.324236341	-3.506557897
18	133	0	noReward	-3.623600523	25.95065	0.267	0.14204	0.0205	0.02511	0.577777778	-4.017383521	-4.135166557	-4.135166557	-3.411247718	-3.729701449	-3.772261063	-2.847312268	-3.506557897	-3.057607677
18	134	0	noReward	-3.706098607	26.12615	0.295	0.47201	0.06076	0.10117	0.577777778	-4.074541935	-4.135166557	-4.422848629	-3.123565645	-3.729701449	-3.863232841	-2.882403588	-3.473768074	-3.649658741
18	135	0	noReward	-3.992139314	26.3002	0.239	0.14371	0.0231	0.02759	0.577777778	-4.199705078	-4.199705078	-4.422848629	-3.912023005	-4.135166557	-4.017383521	-3.729701449	-3.772261063	-3.540459449
18	136	1.92	low	-3.462205525	26.47523	0.24	0.17792	0.03255	0.03921	0.577777778	-3.9633163	-4.017383521	-4.135166557	-3.101092789	-3.381394754	-3.649658741	-2.63108916	-3.036554268	-3.244193633
18	137	3.12	high	-3.531057299	26.64978	0.212	0.2835	0.03756	0.06049	0.577777778	-3.649658741	-3.729701449	-4.199705078	-3.381394754	-3.611918413	-3.729701449	-2.813410717	-3.123565645	-3.540459449
18	138	1.04	low	-3.487091566	26.82506	0.23	0.09928	0.01391	0.0207	0.577777778	-3.688879454	-3.729701449	-4.017383521	-3.324236341	-3.575550769	-3.442019376	-2.975929646	-3.123565645	-3.506557897
18	139	1.48	low	-3.560763694	26.99958	0.198	0.12208	0.01212	0.02583	0.577777778	-3.816712826	-3.863232841	-4.135166557	-3.324236341	-3.729701449	-3.688879454	-2.937463365	-3.170085661	-3.381394754
18	140	3.56	high	-3.632620453	27.17506	0.23	0.15519	0.01431	0.03206	0.577777778	-3.912023005	-4.074541935	-3.863232841	-3.473768074	-3.688879454	-3.540459449	-3.194183212	-3.649658741	-3.296837366
18	141	0.6	veryLow	-3.638459236	27.34996	0.222	0.14341	0.01364	0.03196	0.577777778	-3.912023005	-3.863232841	-3.863232841	-3.442019376	-3.688879454	-3.772261063	-3.123565645	-3.540459449	-3.540459449
18	142	0	noReward	-3.735097602	27.52508	0.229	0.32095	0.03723	0.0711	0.577777778	-3.912023005	-3.9633163	-4.422848629	-3.506557897	-3.863232841	-3.912023005	-2.617295838	-3.688879454	-3.729701449
18	143	0	noReward	-3.638085403	27.70068	0.263	0.32433	0.0462	0.08114	0.577777778	-3.863232841	-3.9633163	-3.912023005	-3.729701449	-3.863232841	-3.611918413	-3.036554268	-3.381394754	-3.381394754
18	144	0	noReward	-3.422763048	27.87676	0.329	0.19115	0.025	0.041	0.577777778	-3.611918413	-3.649658741	-3.863232841	-3.057607677	-3.611918413	-3.688879454	-2.780620894	-3.244193633	-3.296837366
18	145	4.12	veryHigh	-3.569745214	28.05051	0.252	0.10315	0.01352	0.02056	0.577777778	-3.816712826	-3.863232841	-3.912023005	-3.352407217	-3.772261063	-3.729701449	-3.123565645	-3.146555163	-3.411247718
18	146	1.24	low	-3.502282705	28.22508	0.227	0.11506	0.01416	0.02214	0.577777778	-3.611918413	-3.729701449	-3.816712826	-3.146555163	-3.688879454	-3.649658741	-3.079113882	-3.324236341	-3.473768074
18	147	0	noReward	-3.673732602	28.39971	0.204	0.10511	0.01495	0.02216	0.577777778	-3.729701449	-3.863232841	-3.816712826	-3.649658741	-3.816712826	-3.772261063	-3.296837366	-3.506557897	-3.611918413
18	148	3.92	high	-3.737042009	28.57498	0.218	0.3079	0.02993	0.058	0.577777778	-4.199705078	-4.135166557	-4.074541935	-3.473768074	-3.772261063	-3.772261063	-3.218875825	-3.575550769	-3.411247718
18	149	1.12	low	-3.600206794	28.74996	0.218	0.15738	0.01931	0.03271	0.577777778	-3.863232841	-3.912023005	-4.199705078	-3.352407217	-3.863232841	-3.772261063	-2.813410717	-3.244193633	-3.381394754
18	150	2.36	med	-3.59848571	28.92823	0.414	0.12094	0.01579	0.02155	0.577777778	-3.772261063	-3.912023005	-3.912023005	-3.442019376	-3.816712826	-3.863232841	-2.864704011	-3.296837366	-3.506557897
18	151	4.16	veryHigh	-3.847975288	29.09998	0.218	0.27962	0.0322	0.05991	0.577777778	-3.9633163	-4.074541935	-4.268697949	-3.649658741	-4.017383521	-4.135166557	-3.101092789	-3.649658741	-3.772261063
18	152	2.28	med	-3.449304886	29.27638	0.302	0.17952	0.02478	0.03614	0.577777778	-3.649658741	-3.772261063	-3.611918413	-3.506557897	-3.442019376	-3.324236341	-3.170085661	-3.296837366	-3.270169119
18	153	3.24	high	-3.51487047	29.4502	0.23	0.11151	0.01554	0.02306	0.577777778	-4.017383521	-4.074541935	-3.540459449	-3.381394754	-3.540459449	-3.442019376	-3.194183212	-3.296837366	-3.146555163
18	154	1.08	low	-3.496442202	29.6249	0.209	0.36188	0.05348	0.08896	0.577777778	-3.649658741	-3.688879454	-3.688879454	-3.473768074	-3.575550769	-3.296837366	-3.101092789	-3.381394754	-3.611918413
18	155	0	noReward	-3.373012271	29.8015	0.308	0.47182	0.04474	0.09614	0.577777778	-3.473768074	-3.381394754	-3.649658741	-3.381394754	-3.575550769	-3.352407217	-2.975929646	-3.270169119	-3.296837366
18	156	0	noReward	-3.364135194	29.97748	0.365	0.14994	0.01406	0.0294	0.577777778	-3.649658741	-3.649658741	-3.442019376	-3.506557897	-3.575550769	-3.324236341	-2.882403588	-3.123565645	-3.123565645
18	157	2.24	med	-3.217320489	30.15061	0.253	0.34843	0.03544	0.07511	0.577777778	-3.575550769	-3.649658741	-3.381394754	-3.101092789	-3.194183212	-3.123565645	-2.918771232	-2.995732274	-3.015934981
18	158	2.76	med	-3.548036693	30.32598	0.273	0.3836	0.03939	0.07909	0.577777778	-3.816712826	-3.816712826	-3.772261063	-3.411247718	-3.772261063	-3.611918413	-2.995732274	-3.324236341	-3.411247718
18	159	3.68	high	-3.436291098	30.49988	0.205	0.20931	0.02694	0.04363	0.577777778	-3.688879454	-3.772261063	-3.540459449	-3.506557897	-3.381394754	-3.296837366	-3.296837366	-3.296837366	-3.146555163
18	160	3.48	high	-3.500597005	30.67658	0.31	0.31554	0.03612	0.06762	0.577777778	-3.506557897	-3.649658741	-3.772261063	-3.506557897	-3.688879454	-3.352407217	-3.324236341	-3.352407217	-3.352407217
18	161	0.72	veryLow	-3.150027905	30.84985	0.204	0.32924	0.03616	0.07293	0.577777778	-3.146555163	-3.194183212	-3.540459449	-2.882403588	-3.381394754	-3.244193633	-2.733368009	-3.057607677	-3.170085661
18	162	0	noReward	-3.640276481	31.0254	0.238	0.3503	0.04511	0.08255	0.577777778	-3.772261063	-3.863232841	-3.912023005	-3.729701449	-3.816712826	-3.506557897	-2.900422094	-3.611918413	-3.649658741
18	163	0.96	veryLow	-3.14738367	31.20028	0.228	0.29028	0.03384	0.0617	0.577777778	-3.218875825	-3.270169119	-3.218875825	-3.170085661	-3.381394754	-2.95651156	-2.900422094	-3.015934981	-3.194183212
